"","Taxon","Family","Order","Importer","Exporter","Year","mass"
"3798","Osyris lanceolata","Santalaceae","Santanales","IN","TZ",2014,0
"3799","Osyris lanceolata","Santalaceae","Santanales","IN","TZ",2015,0
"3800","Osyris lanceolata","Santalaceae","Santanales","IN","TZ",2016,0
"3801","Osyris lanceolata","Santalaceae","Santanales","IN","TZ",2017,1215
"3802","Osyris lanceolata","Santalaceae","Santanales","IN","TZ",2018,0
"3803","Osyris lanceolata","Santalaceae","Santanales","IN","TZ",2019,0
"3804","Osyris lanceolata","Santalaceae","Santanales","IN","TZ",2020,0
"3805","Panax ginseng","Araliaceae","Apiales","HK","RU",2000,0
"3806","Panax ginseng","Araliaceae","Apiales","HK","RU",2001,0
"3807","Panax ginseng","Araliaceae","Apiales","HK","RU",2002,0
"3808","Panax ginseng","Araliaceae","Apiales","HK","RU",2003,0
"3809","Panax ginseng","Araliaceae","Apiales","HK","RU",2004,2
"3810","Panax ginseng","Araliaceae","Apiales","HK","RU",2005,0
"3811","Panax ginseng","Araliaceae","Apiales","HK","RU",2006,0
"3812","Panax ginseng","Araliaceae","Apiales","HK","RU",2007,0
"3813","Panax ginseng","Araliaceae","Apiales","HK","RU",2008,0
"3814","Panax ginseng","Araliaceae","Apiales","HK","RU",2009,0
"3815","Panax ginseng","Araliaceae","Apiales","HK","RU",2010,0
"3816","Panax ginseng","Araliaceae","Apiales","HK","RU",2011,0
"3817","Panax ginseng","Araliaceae","Apiales","HK","RU",2012,0
"3818","Panax ginseng","Araliaceae","Apiales","HK","RU",2013,0
"3819","Panax ginseng","Araliaceae","Apiales","HK","RU",2014,0
"3820","Panax ginseng","Araliaceae","Apiales","HK","RU",2015,0
"3821","Panax ginseng","Araliaceae","Apiales","HK","RU",2016,0
"3822","Panax ginseng","Araliaceae","Apiales","HK","RU",2017,0
"3823","Panax ginseng","Araliaceae","Apiales","HK","RU",2018,0
"3824","Panax ginseng","Araliaceae","Apiales","HK","RU",2019,0
"3825","Panax ginseng","Araliaceae","Apiales","HK","RU",2020,0
"3826","Panax quinquefolius","Araliaceae","Apiales","AU","US",2000,0
"3827","Panax quinquefolius","Araliaceae","Apiales","AU","US",2001,0
"3828","Panax quinquefolius","Araliaceae","Apiales","AU","US",2002,0
"3829","Panax quinquefolius","Araliaceae","Apiales","AU","US",2003,0
"3830","Panax quinquefolius","Araliaceae","Apiales","AU","US",2004,0
"3831","Panax quinquefolius","Araliaceae","Apiales","AU","US",2005,0
"3832","Panax quinquefolius","Araliaceae","Apiales","AU","US",2006,0
"3833","Panax quinquefolius","Araliaceae","Apiales","AU","US",2007,0
"3834","Panax quinquefolius","Araliaceae","Apiales","AU","US",2008,0
"3835","Panax quinquefolius","Araliaceae","Apiales","AU","US",2009,0
"3836","Panax quinquefolius","Araliaceae","Apiales","AU","US",2010,0
"3837","Panax quinquefolius","Araliaceae","Apiales","AU","US",2011,0
"3838","Panax quinquefolius","Araliaceae","Apiales","AU","US",2012,0
"3839","Panax quinquefolius","Araliaceae","Apiales","AU","US",2013,0
"3840","Panax quinquefolius","Araliaceae","Apiales","AU","US",2014,0
"3841","Panax quinquefolius","Araliaceae","Apiales","AU","US",2015,0
"3842","Panax quinquefolius","Araliaceae","Apiales","AU","US",2016,4.195
"3843","Panax quinquefolius","Araliaceae","Apiales","AU","US",2017,200
"3844","Panax quinquefolius","Araliaceae","Apiales","AU","US",2018,0
"3845","Panax quinquefolius","Araliaceae","Apiales","AU","US",2019,0
"3846","Panax quinquefolius","Araliaceae","Apiales","AU","US",2020,0
"3847","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2000,0
"3848","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2001,0
"3849","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2002,44.4
"3850","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2003,0
"3851","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2004,0
"3852","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2005,0
"3853","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2006,0
"3854","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2007,0
"3855","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2008,0
"3856","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2009,0
"3857","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2010,0
"3858","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2011,0
"3859","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2012,0
"3860","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2013,0
"3861","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2014,0
"3862","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2015,0
"3863","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2016,0
"3864","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2017,0
"3865","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2018,0
"3866","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2019,0
"3867","Panax quinquefolius","Araliaceae","Apiales","CA","HK",2020,0
"3868","Panax quinquefolius","Araliaceae","Apiales","CA","US",2000,24.19
"3869","Panax quinquefolius","Araliaceae","Apiales","CA","US",2001,0
"3870","Panax quinquefolius","Araliaceae","Apiales","CA","US",2002,0
"3871","Panax quinquefolius","Araliaceae","Apiales","CA","US",2003,28.173
"3872","Panax quinquefolius","Araliaceae","Apiales","CA","US",2004,204.14
"3873","Panax quinquefolius","Araliaceae","Apiales","CA","US",2005,18.197
"3874","Panax quinquefolius","Araliaceae","Apiales","CA","US",2006,31.75
"3875","Panax quinquefolius","Araliaceae","Apiales","CA","US",2007,0
"3876","Panax quinquefolius","Araliaceae","Apiales","CA","US",2008,69.4
"3877","Panax quinquefolius","Araliaceae","Apiales","CA","US",2009,217.672
"3878","Panax quinquefolius","Araliaceae","Apiales","CA","US",2010,0
"3879","Panax quinquefolius","Araliaceae","Apiales","CA","US",2011,0
"3880","Panax quinquefolius","Araliaceae","Apiales","CA","US",2012,0
"3881","Panax quinquefolius","Araliaceae","Apiales","CA","US",2013,0
"3882","Panax quinquefolius","Araliaceae","Apiales","CA","US",2014,0
"3883","Panax quinquefolius","Araliaceae","Apiales","CA","US",2015,0
"3884","Panax quinquefolius","Araliaceae","Apiales","CA","US",2016,0
"3885","Panax quinquefolius","Araliaceae","Apiales","CA","US",2017,0
"3886","Panax quinquefolius","Araliaceae","Apiales","CA","US",2018,0
"3887","Panax quinquefolius","Araliaceae","Apiales","CA","US",2019,0
"3888","Panax quinquefolius","Araliaceae","Apiales","CA","US",2020,0
"3889","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2000,0
"3890","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2001,22822.6
"3891","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2002,0
"3892","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2003,0
"3893","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2004,0
"3894","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2005,0
"3895","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2006,0
"3896","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2007,0
"3897","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2008,0
"3898","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2009,2.3
"3899","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2010,0
"3900","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2011,0
"3901","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2012,0
"3902","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2013,500
"3903","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2014,204.12
"3904","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2015,0
"3905","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2016,0
"3906","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2017,0
"3907","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2018,0
"3908","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2019,0
"3909","Panax quinquefolius","Araliaceae","Apiales","CN","CA",2020,0
"3910","Panax quinquefolius","Araliaceae","Apiales","CN","US",2000,68.13
"3911","Panax quinquefolius","Araliaceae","Apiales","CN","US",2001,22.02
"3912","Panax quinquefolius","Araliaceae","Apiales","CN","US",2002,9.08
"3913","Panax quinquefolius","Araliaceae","Apiales","CN","US",2003,44.403
"3914","Panax quinquefolius","Araliaceae","Apiales","CN","US",2004,158.901
"3915","Panax quinquefolius","Araliaceae","Apiales","CN","US",2005,0
"3916","Panax quinquefolius","Araliaceae","Apiales","CN","US",2006,4
"3917","Panax quinquefolius","Araliaceae","Apiales","CN","US",2007,0
"3918","Panax quinquefolius","Araliaceae","Apiales","CN","US",2008,4
"3919","Panax quinquefolius","Araliaceae","Apiales","CN","US",2009,221.7
"3920","Panax quinquefolius","Araliaceae","Apiales","CN","US",2010,65
"3921","Panax quinquefolius","Araliaceae","Apiales","CN","US",2011,103.63
"3922","Panax quinquefolius","Araliaceae","Apiales","CN","US",2012,145.27
"3923","Panax quinquefolius","Araliaceae","Apiales","CN","US",2013,455.97
"3924","Panax quinquefolius","Araliaceae","Apiales","CN","US",2014,324.33
"3925","Panax quinquefolius","Araliaceae","Apiales","CN","US",2015,75
"3926","Panax quinquefolius","Araliaceae","Apiales","CN","US",2016,30
"3927","Panax quinquefolius","Araliaceae","Apiales","CN","US",2017,1820
"3928","Panax quinquefolius","Araliaceae","Apiales","CN","US",2018,123.45
"3929","Panax quinquefolius","Araliaceae","Apiales","CN","US",2019,38.87
"3930","Panax quinquefolius","Araliaceae","Apiales","CN","US",2020,134.9024
"3931","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2000,0
"3932","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2001,0
"3933","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2002,0
"3934","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2003,0
"3935","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2004,0
"3936","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2005,0
"3937","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2006,0
"3938","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2007,0
"3939","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2008,0
"3940","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2009,4.5
"3941","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2010,0
"3942","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2011,10
"3943","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2012,0
"3944","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2013,0
"3945","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2014,0
"3946","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2015,0
"3947","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2016,0
"3948","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2017,0
"3949","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2018,0
"3950","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2019,0
"3951","Panax quinquefolius","Araliaceae","Apiales","HK","CA",2020,0
"3952","Panax quinquefolius","Araliaceae","Apiales","HK","US",2000,35854.55
"3953","Panax quinquefolius","Araliaceae","Apiales","HK","US",2001,22616.51
"3954","Panax quinquefolius","Araliaceae","Apiales","HK","US",2002,33868.12
"3955","Panax quinquefolius","Araliaceae","Apiales","HK","US",2003,30650.3
"3956","Panax quinquefolius","Araliaceae","Apiales","HK","US",2004,26711.08
"3957","Panax quinquefolius","Araliaceae","Apiales","HK","US",2005,22422.123
"3958","Panax quinquefolius","Araliaceae","Apiales","HK","US",2006,22990.987
"3959","Panax quinquefolius","Araliaceae","Apiales","HK","US",2007,21918.633
"3960","Panax quinquefolius","Araliaceae","Apiales","HK","US",2008,10296.176
"3961","Panax quinquefolius","Araliaceae","Apiales","HK","US",2009,45841.523
"3962","Panax quinquefolius","Araliaceae","Apiales","HK","US",2010,30251.546
"3963","Panax quinquefolius","Araliaceae","Apiales","HK","US",2011,18433.313
"3964","Panax quinquefolius","Araliaceae","Apiales","HK","US",2012,13537.614
"3965","Panax quinquefolius","Araliaceae","Apiales","HK","US",2013,28357.007
"3966","Panax quinquefolius","Araliaceae","Apiales","HK","US",2014,0
"3967","Panax quinquefolius","Araliaceae","Apiales","HK","US",2015,27807.43
"3968","Panax quinquefolius","Araliaceae","Apiales","HK","US",2016,28549.576
"3969","Panax quinquefolius","Araliaceae","Apiales","HK","US",2017,22785.51
"3970","Panax quinquefolius","Araliaceae","Apiales","HK","US",2018,14041.76
"3971","Panax quinquefolius","Araliaceae","Apiales","HK","US",2019,13843.1
"3972","Panax quinquefolius","Araliaceae","Apiales","HK","US",2020,13286.64
"3973","Panax quinquefolius","Araliaceae","Apiales","JP","US",2000,0
"3974","Panax quinquefolius","Araliaceae","Apiales","JP","US",2001,0
"3975","Panax quinquefolius","Araliaceae","Apiales","JP","US",2002,0
"3976","Panax quinquefolius","Araliaceae","Apiales","JP","US",2003,0
"3977","Panax quinquefolius","Araliaceae","Apiales","JP","US",2004,0
"3978","Panax quinquefolius","Araliaceae","Apiales","JP","US",2005,0
"3979","Panax quinquefolius","Araliaceae","Apiales","JP","US",2006,0
"3980","Panax quinquefolius","Araliaceae","Apiales","JP","US",2007,9.072
"3981","Panax quinquefolius","Araliaceae","Apiales","JP","US",2008,0
"3982","Panax quinquefolius","Araliaceae","Apiales","JP","US",2009,0
"3983","Panax quinquefolius","Araliaceae","Apiales","JP","US",2010,0
"3984","Panax quinquefolius","Araliaceae","Apiales","JP","US",2011,0
"3985","Panax quinquefolius","Araliaceae","Apiales","JP","US",2012,0
"3986","Panax quinquefolius","Araliaceae","Apiales","JP","US",2013,0
"3987","Panax quinquefolius","Araliaceae","Apiales","JP","US",2014,0
"3988","Panax quinquefolius","Araliaceae","Apiales","JP","US",2015,0
"3989","Panax quinquefolius","Araliaceae","Apiales","JP","US",2016,0
"3990","Panax quinquefolius","Araliaceae","Apiales","JP","US",2017,0
"3991","Panax quinquefolius","Araliaceae","Apiales","JP","US",2018,0
"3992","Panax quinquefolius","Araliaceae","Apiales","JP","US",2019,0
"3993","Panax quinquefolius","Araliaceae","Apiales","JP","US",2020,0
"3994","Panax quinquefolius","Araliaceae","Apiales","KR","US",2000,0
"3995","Panax quinquefolius","Araliaceae","Apiales","KR","US",2001,0
"3996","Panax quinquefolius","Araliaceae","Apiales","KR","US",2002,0
"3997","Panax quinquefolius","Araliaceae","Apiales","KR","US",2003,0
"3998","Panax quinquefolius","Araliaceae","Apiales","KR","US",2004,0
"3999","Panax quinquefolius","Araliaceae","Apiales","KR","US",2005,0
"4000","Panax quinquefolius","Araliaceae","Apiales","KR","US",2006,0
"4001","Panax quinquefolius","Araliaceae","Apiales","KR","US",2007,0
"4002","Panax quinquefolius","Araliaceae","Apiales","KR","US",2008,0
"4003","Panax quinquefolius","Araliaceae","Apiales","KR","US",2009,0
"4004","Panax quinquefolius","Araliaceae","Apiales","KR","US",2010,0
"4005","Panax quinquefolius","Araliaceae","Apiales","KR","US",2011,0
"4006","Panax quinquefolius","Araliaceae","Apiales","KR","US",2012,0
"4007","Panax quinquefolius","Araliaceae","Apiales","KR","US",2013,0
"4008","Panax quinquefolius","Araliaceae","Apiales","KR","US",2014,0
"4009","Panax quinquefolius","Araliaceae","Apiales","KR","US",2015,12.25
"4010","Panax quinquefolius","Araliaceae","Apiales","KR","US",2016,12.2
"4011","Panax quinquefolius","Araliaceae","Apiales","KR","US",2017,0
"4012","Panax quinquefolius","Araliaceae","Apiales","KR","US",2018,6.80389
"4013","Panax quinquefolius","Araliaceae","Apiales","KR","US",2019,0
"4014","Panax quinquefolius","Araliaceae","Apiales","KR","US",2020,0
"4015","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2000,0
"4016","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2001,0
"4017","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2002,0
"4018","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2003,0
"4019","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2004,0
"4020","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2005,0
"4021","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2006,0
"4022","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2007,0
"4023","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2008,0
"4024","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2009,0
"4025","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2010,0
"4026","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2011,0
"4027","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2012,0
"4028","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2013,29.64
"4029","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2014,0
"4030","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2015,0
"4031","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2016,0
"4032","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2017,0
"4033","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2018,0
"4034","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2019,0
"4035","Panax quinquefolius","Araliaceae","Apiales","SG","HK",2020,0
"4036","Panax quinquefolius","Araliaceae","Apiales","SG","US",2000,894.62
"4037","Panax quinquefolius","Araliaceae","Apiales","SG","US",2001,911.275
"4038","Panax quinquefolius","Araliaceae","Apiales","SG","US",2002,885.89
"4039","Panax quinquefolius","Araliaceae","Apiales","SG","US",2003,1472.81
"4040","Panax quinquefolius","Araliaceae","Apiales","SG","US",2004,1271.04
"4041","Panax quinquefolius","Araliaceae","Apiales","SG","US",2005,1071.87
"4042","Panax quinquefolius","Araliaceae","Apiales","SG","US",2006,2113.43
"4043","Panax quinquefolius","Araliaceae","Apiales","SG","US",2007,1129.66
"4044","Panax quinquefolius","Araliaceae","Apiales","SG","US",2008,444.84
"4045","Panax quinquefolius","Araliaceae","Apiales","SG","US",2009,431.928
"4046","Panax quinquefolius","Araliaceae","Apiales","SG","US",2010,573.1
"4047","Panax quinquefolius","Araliaceae","Apiales","SG","US",2011,608.06
"4048","Panax quinquefolius","Araliaceae","Apiales","SG","US",2012,641.93756
"4049","Panax quinquefolius","Araliaceae","Apiales","SG","US",2013,1134.89
"4050","Panax quinquefolius","Araliaceae","Apiales","SG","US",2014,413.59
"4051","Panax quinquefolius","Araliaceae","Apiales","SG","US",2015,715.288
"4052","Panax quinquefolius","Araliaceae","Apiales","SG","US",2016,521.712
"4053","Panax quinquefolius","Araliaceae","Apiales","SG","US",2017,203.96
"4054","Panax quinquefolius","Araliaceae","Apiales","SG","US",2018,35.92
"4055","Panax quinquefolius","Araliaceae","Apiales","SG","US",2019,6.81
"4056","Panax quinquefolius","Araliaceae","Apiales","SG","US",2020,594.4348
"4057","Panax quinquefolius","Araliaceae","Apiales","US","CA",2000,0
"4058","Panax quinquefolius","Araliaceae","Apiales","US","CA",2001,0
"4059","Panax quinquefolius","Araliaceae","Apiales","US","CA",2002,0
"4060","Panax quinquefolius","Araliaceae","Apiales","US","CA",2003,0
"4061","Panax quinquefolius","Araliaceae","Apiales","US","CA",2004,0
"4062","Panax quinquefolius","Araliaceae","Apiales","US","CA",2005,0
"4063","Panax quinquefolius","Araliaceae","Apiales","US","CA",2006,0
"4064","Panax quinquefolius","Araliaceae","Apiales","US","CA",2007,0
"4065","Panax quinquefolius","Araliaceae","Apiales","US","CA",2008,0
"4066","Panax quinquefolius","Araliaceae","Apiales","US","CA",2009,0
"4067","Panax quinquefolius","Araliaceae","Apiales","US","CA",2010,0
"4068","Panax quinquefolius","Araliaceae","Apiales","US","CA",2011,0
"4069","Panax quinquefolius","Araliaceae","Apiales","US","CA",2012,0
"4070","Panax quinquefolius","Araliaceae","Apiales","US","CA",2013,11092
"4071","Panax quinquefolius","Araliaceae","Apiales","US","CA",2014,0
"4072","Panax quinquefolius","Araliaceae","Apiales","US","CA",2015,0
"4073","Panax quinquefolius","Araliaceae","Apiales","US","CA",2016,0
"4074","Panax quinquefolius","Araliaceae","Apiales","US","CA",2017,0
"4075","Panax quinquefolius","Araliaceae","Apiales","US","CA",2018,0
"4076","Panax quinquefolius","Araliaceae","Apiales","US","CA",2019,0
"4077","Panax quinquefolius","Araliaceae","Apiales","US","CA",2020,0
"4078","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2000,0
"4079","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2001,100
"4080","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2002,300
"4081","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2003,0
"4082","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2004,0
"4083","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2005,0
"4084","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2006,0
"4085","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2007,0
"4086","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2008,0
"4087","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2009,0
"4088","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2010,0
"4089","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2011,0
"4090","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2012,0
"4091","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2013,0
"4092","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2014,0
"4093","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2015,0
"4094","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2016,0
"4095","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2017,0
"4096","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2018,0
"4097","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2019,0
"4098","Picrorhiza kurrooa","Scrophulariaceae","Scrophulariales","IT","CN",2020,0
"4099","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2000,16000
"4100","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2001,0
"4101","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2002,0
"4102","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2003,0
"4103","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2004,0
"4104","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2005,0
"4105","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2006,0
"4106","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2007,0
"4107","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2008,0
"4108","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2009,0
"4109","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2010,0
"4110","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2011,0
"4111","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2012,0
"4112","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2013,0
"4113","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2014,0
"4114","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2015,0
"4115","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2016,0
"4116","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2017,0
"4117","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2018,0
"4118","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2019,0
"4119","Podophyllum hexandrum","Berberidaceae","Ranunculales","DE","CN",2020,0
"4120","Prunus africana","Rosaceae","Rosales","AU","CG",2000,0
"4121","Prunus africana","Rosaceae","Rosales","AU","CG",2001,0
"4122","Prunus africana","Rosaceae","Rosales","AU","CG",2002,0
"4123","Prunus africana","Rosaceae","Rosales","AU","CG",2003,0
"4124","Prunus africana","Rosaceae","Rosales","AU","CG",2004,0
"4125","Prunus africana","Rosaceae","Rosales","AU","CG",2005,0
"4126","Prunus africana","Rosaceae","Rosales","AU","CG",2006,0
"4127","Prunus africana","Rosaceae","Rosales","AU","CG",2007,0
"4128","Prunus africana","Rosaceae","Rosales","AU","CG",2008,1
"4129","Prunus africana","Rosaceae","Rosales","AU","CG",2009,0
"4130","Prunus africana","Rosaceae","Rosales","AU","CG",2010,0
"4131","Prunus africana","Rosaceae","Rosales","AU","CG",2011,0
"4132","Prunus africana","Rosaceae","Rosales","AU","CG",2012,0
"4133","Prunus africana","Rosaceae","Rosales","AU","CG",2013,0
"4134","Prunus africana","Rosaceae","Rosales","AU","CG",2014,0
"4135","Prunus africana","Rosaceae","Rosales","AU","CG",2015,0
"4136","Prunus africana","Rosaceae","Rosales","AU","CG",2016,0
"4137","Prunus africana","Rosaceae","Rosales","AU","CG",2017,0
"4138","Prunus africana","Rosaceae","Rosales","AU","CG",2018,0
"4139","Prunus africana","Rosaceae","Rosales","AU","CG",2019,0
"4140","Prunus africana","Rosaceae","Rosales","AU","CG",2020,0
"4141","Prunus africana","Rosaceae","Rosales","AU","CM",2000,0
"4142","Prunus africana","Rosaceae","Rosales","AU","CM",2001,0
"4143","Prunus africana","Rosaceae","Rosales","AU","CM",2002,0
"4144","Prunus africana","Rosaceae","Rosales","AU","CM",2003,0
"4145","Prunus africana","Rosaceae","Rosales","AU","CM",2004,0
"4146","Prunus africana","Rosaceae","Rosales","AU","CM",2005,0
"4147","Prunus africana","Rosaceae","Rosales","AU","CM",2006,0
"4148","Prunus africana","Rosaceae","Rosales","AU","CM",2007,0
"4149","Prunus africana","Rosaceae","Rosales","AU","CM",2008,2
"4150","Prunus africana","Rosaceae","Rosales","AU","CM",2009,0
"4151","Prunus africana","Rosaceae","Rosales","AU","CM",2010,0
"4152","Prunus africana","Rosaceae","Rosales","AU","CM",2011,0
"4153","Prunus africana","Rosaceae","Rosales","AU","CM",2012,0
"4154","Prunus africana","Rosaceae","Rosales","AU","CM",2013,0
"4155","Prunus africana","Rosaceae","Rosales","AU","CM",2014,0
"4156","Prunus africana","Rosaceae","Rosales","AU","CM",2015,0
"4157","Prunus africana","Rosaceae","Rosales","AU","CM",2016,0
"4158","Prunus africana","Rosaceae","Rosales","AU","CM",2017,0
"4159","Prunus africana","Rosaceae","Rosales","AU","CM",2018,0
"4160","Prunus africana","Rosaceae","Rosales","AU","CM",2019,0
"4161","Prunus africana","Rosaceae","Rosales","AU","CM",2020,0
"4162","Prunus africana","Rosaceae","Rosales","AU","FR",2000,0
"4163","Prunus africana","Rosaceae","Rosales","AU","FR",2001,0
"4164","Prunus africana","Rosaceae","Rosales","AU","FR",2002,0
"4165","Prunus africana","Rosaceae","Rosales","AU","FR",2003,0
"4166","Prunus africana","Rosaceae","Rosales","AU","FR",2004,0
"4167","Prunus africana","Rosaceae","Rosales","AU","FR",2005,0
"4168","Prunus africana","Rosaceae","Rosales","AU","FR",2006,0
"4169","Prunus africana","Rosaceae","Rosales","AU","FR",2007,0
"4170","Prunus africana","Rosaceae","Rosales","AU","FR",2008,5
"4171","Prunus africana","Rosaceae","Rosales","AU","FR",2009,0
