"","V1","Taxon","Family","Order","Vol_Unit","Importer","Exporter","Year","Vol","Volume","Clean_code","IUCNName","Threat"
"8690",8690,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2006,,0,"VU","Swietenia macrophylla","threatened"
"8691",8691,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2007,,0,"VU","Swietenia macrophylla","threatened"
"8692",8692,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2008,,0,"VU","Swietenia macrophylla","threatened"
"8693",8693,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2009,,0,"VU","Swietenia macrophylla","threatened"
"8694",8694,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2010,,0,"VU","Swietenia macrophylla","threatened"
"8695",8695,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2011,,0,"VU","Swietenia macrophylla","threatened"
"8696",8696,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2012,,0,"VU","Swietenia macrophylla","threatened"
"8697",8697,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2013,,0,"VU","Swietenia macrophylla","threatened"
"8698",8698,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2014,73.214,73.214,"VU","Swietenia macrophylla","threatened"
"8699",8699,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2015,,0,"VU","Swietenia macrophylla","threatened"
"8700",8700,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2016,,0,"VU","Swietenia macrophylla","threatened"
"8701",8701,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2017,,0,"VU","Swietenia macrophylla","threatened"
"8702",8702,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2018,,0,"VU","Swietenia macrophylla","threatened"
"8703",8703,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2019,,0,"VU","Swietenia macrophylla","threatened"
"8704",8704,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BR",2020,,0,"VU","Swietenia macrophylla","threatened"
"8705",8705,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2000,,0,"VU","Swietenia macrophylla","threatened"
"8706",8706,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2001,,0,"VU","Swietenia macrophylla","threatened"
"8707",8707,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2002,24,24,"VU","Swietenia macrophylla","threatened"
"8708",8708,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2003,236.541,236.541,"VU","Swietenia macrophylla","threatened"
"8709",8709,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2004,434.185,434.185,"VU","Swietenia macrophylla","threatened"
"8710",8710,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2005,,0,"VU","Swietenia macrophylla","threatened"
"8711",8711,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2006,,0,"VU","Swietenia macrophylla","threatened"
"8712",8712,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2007,,0,"VU","Swietenia macrophylla","threatened"
"8713",8713,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2008,,0,"VU","Swietenia macrophylla","threatened"
"8714",8714,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2009,,0,"VU","Swietenia macrophylla","threatened"
"8715",8715,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2010,,0,"VU","Swietenia macrophylla","threatened"
"8716",8716,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2011,,0,"VU","Swietenia macrophylla","threatened"
"8717",8717,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2012,,0,"VU","Swietenia macrophylla","threatened"
"8718",8718,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2013,,0,"VU","Swietenia macrophylla","threatened"
"8719",8719,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2014,,0,"VU","Swietenia macrophylla","threatened"
"8720",8720,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2015,,0,"VU","Swietenia macrophylla","threatened"
"8721",8721,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2016,,0,"VU","Swietenia macrophylla","threatened"
"8722",8722,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2017,,0,"VU","Swietenia macrophylla","threatened"
"8723",8723,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2018,,0,"VU","Swietenia macrophylla","threatened"
"8724",8724,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2019,,0,"VU","Swietenia macrophylla","threatened"
"8725",8725,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","BZ",2020,,0,"VU","Swietenia macrophylla","threatened"
"8726",8726,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2000,,0,"VU","Swietenia macrophylla","threatened"
"8727",8727,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2001,,0,"VU","Swietenia macrophylla","threatened"
"8728",8728,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2002,,0,"VU","Swietenia macrophylla","threatened"
"8729",8729,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2003,136.56,136.56,"VU","Swietenia macrophylla","threatened"
"8730",8730,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2004,81.325,81.325,"VU","Swietenia macrophylla","threatened"
"8731",8731,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2005,47.166,47.166,"VU","Swietenia macrophylla","threatened"
"8732",8732,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2006,37.5,37.5,"VU","Swietenia macrophylla","threatened"
"8733",8733,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2007,,0,"VU","Swietenia macrophylla","threatened"
"8734",8734,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2008,40.11,40.11,"VU","Swietenia macrophylla","threatened"
"8735",8735,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2009,,0,"VU","Swietenia macrophylla","threatened"
"8736",8736,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2010,9.2,9.2,"VU","Swietenia macrophylla","threatened"
"8737",8737,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2011,,0,"VU","Swietenia macrophylla","threatened"
"8738",8738,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2012,,0,"VU","Swietenia macrophylla","threatened"
"8739",8739,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2013,,0,"VU","Swietenia macrophylla","threatened"
"8740",8740,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2014,,0,"VU","Swietenia macrophylla","threatened"
"8741",8741,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2015,,0,"VU","Swietenia macrophylla","threatened"
"8742",8742,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2016,,0,"VU","Swietenia macrophylla","threatened"
"8743",8743,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2017,,0,"VU","Swietenia macrophylla","threatened"
"8744",8744,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2018,,0,"VU","Swietenia macrophylla","threatened"
"8745",8745,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2019,,0,"VU","Swietenia macrophylla","threatened"
"8746",8746,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","GT",2020,,0,"VU","Swietenia macrophylla","threatened"
"8747",8747,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2000,,0,"VU","Swietenia macrophylla","threatened"
"8748",8748,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2001,,0,"VU","Swietenia macrophylla","threatened"
"8749",8749,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2002,,0,"VU","Swietenia macrophylla","threatened"
"8750",8750,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2003,11.79,11.79,"VU","Swietenia macrophylla","threatened"
"8751",8751,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2004,30.46,30.46,"VU","Swietenia macrophylla","threatened"
"8752",8752,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2005,73.643,73.643,"VU","Swietenia macrophylla","threatened"
"8753",8753,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2006,,0,"VU","Swietenia macrophylla","threatened"
"8754",8754,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2007,,0,"VU","Swietenia macrophylla","threatened"
"8755",8755,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2008,,0,"VU","Swietenia macrophylla","threatened"
"8756",8756,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2009,,0,"VU","Swietenia macrophylla","threatened"
"8757",8757,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2010,,0,"VU","Swietenia macrophylla","threatened"
"8758",8758,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2011,,0,"VU","Swietenia macrophylla","threatened"
"8759",8759,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2012,,0,"VU","Swietenia macrophylla","threatened"
"8760",8760,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2013,,0,"VU","Swietenia macrophylla","threatened"
"8761",8761,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2014,,0,"VU","Swietenia macrophylla","threatened"
"8762",8762,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2015,,0,"VU","Swietenia macrophylla","threatened"
"8763",8763,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2016,,0,"VU","Swietenia macrophylla","threatened"
"8764",8764,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2017,,0,"VU","Swietenia macrophylla","threatened"
"8765",8765,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2018,,0,"VU","Swietenia macrophylla","threatened"
"8766",8766,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2019,,0,"VU","Swietenia macrophylla","threatened"
"8767",8767,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","NI",2020,,0,"VU","Swietenia macrophylla","threatened"
"8768",8768,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2000,,0,"VU","Swietenia macrophylla","threatened"
"8769",8769,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2001,2117.466,2117.466,"VU","Swietenia macrophylla","threatened"
"8770",8770,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2002,253.01,253.01,"VU","Swietenia macrophylla","threatened"
"8771",8771,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2003,577.712,577.712,"VU","Swietenia macrophylla","threatened"
"8772",8772,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2004,110.593,110.593,"VU","Swietenia macrophylla","threatened"
"8773",8773,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2005,17.63,17.63,"VU","Swietenia macrophylla","threatened"
"8774",8774,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2006,26.433,26.433,"VU","Swietenia macrophylla","threatened"
"8775",8775,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2007,42.017,42.017,"VU","Swietenia macrophylla","threatened"
"8776",8776,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2008,,0,"VU","Swietenia macrophylla","threatened"
"8777",8777,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2009,,0,"VU","Swietenia macrophylla","threatened"
"8778",8778,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2010,29.83,29.83,"VU","Swietenia macrophylla","threatened"
"8779",8779,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2011,,0,"VU","Swietenia macrophylla","threatened"
"8780",8780,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2012,,0,"VU","Swietenia macrophylla","threatened"
"8781",8781,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2013,,0,"VU","Swietenia macrophylla","threatened"
"8782",8782,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2014,,0,"VU","Swietenia macrophylla","threatened"
"8783",8783,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2015,71.64,71.64,"VU","Swietenia macrophylla","threatened"
"8784",8784,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2016,,0,"VU","Swietenia macrophylla","threatened"
"8785",8785,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2017,,0,"VU","Swietenia macrophylla","threatened"
"8786",8786,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2018,,0,"VU","Swietenia macrophylla","threatened"
"8787",8787,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2019,,0,"VU","Swietenia macrophylla","threatened"
"8788",8788,"Swietenia macrophylla","Meliaceae","Sapindales","m3","MX","PE",2020,,0,"VU","Swietenia macrophylla","threatened"
"8789",8789,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2000,,0,"VU","Swietenia macrophylla","threatened"
"8790",8790,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2001,,0,"VU","Swietenia macrophylla","threatened"
"8791",8791,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2002,737.541,737.541,"VU","Swietenia macrophylla","threatened"
"8792",8792,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2003,,0,"VU","Swietenia macrophylla","threatened"
"8793",8793,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2004,,0,"VU","Swietenia macrophylla","threatened"
"8794",8794,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2005,,0,"VU","Swietenia macrophylla","threatened"
"8795",8795,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2006,,0,"VU","Swietenia macrophylla","threatened"
"8796",8796,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2007,,0,"VU","Swietenia macrophylla","threatened"
"8797",8797,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2008,,0,"VU","Swietenia macrophylla","threatened"
"8798",8798,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2009,,0,"VU","Swietenia macrophylla","threatened"
"8799",8799,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2010,,0,"VU","Swietenia macrophylla","threatened"
"8800",8800,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2011,,0,"VU","Swietenia macrophylla","threatened"
"8801",8801,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2012,,0,"VU","Swietenia macrophylla","threatened"
"8802",8802,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2013,,0,"VU","Swietenia macrophylla","threatened"
"8803",8803,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2014,,0,"VU","Swietenia macrophylla","threatened"
"8804",8804,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2015,,0,"VU","Swietenia macrophylla","threatened"
"8805",8805,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2016,,0,"VU","Swietenia macrophylla","threatened"
"8806",8806,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2017,,0,"VU","Swietenia macrophylla","threatened"
"8807",8807,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2018,,0,"VU","Swietenia macrophylla","threatened"
"8808",8808,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2019,,0,"VU","Swietenia macrophylla","threatened"
"8809",8809,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","BR",2020,,0,"VU","Swietenia macrophylla","threatened"
"8810",8810,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2000,,0,"VU","Swietenia macrophylla","threatened"
"8811",8811,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2001,,0,"VU","Swietenia macrophylla","threatened"
"8812",8812,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2002,,0,"VU","Swietenia macrophylla","threatened"
"8813",8813,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2003,35.487,35.487,"VU","Swietenia macrophylla","threatened"
"8814",8814,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2004,,0,"VU","Swietenia macrophylla","threatened"
"8815",8815,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2005,,0,"VU","Swietenia macrophylla","threatened"
"8816",8816,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2006,,0,"VU","Swietenia macrophylla","threatened"
"8817",8817,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2007,,0,"VU","Swietenia macrophylla","threatened"
"8818",8818,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2008,,0,"VU","Swietenia macrophylla","threatened"
"8819",8819,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2009,,0,"VU","Swietenia macrophylla","threatened"
"8820",8820,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2010,,0,"VU","Swietenia macrophylla","threatened"
"8821",8821,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2011,,0,"VU","Swietenia macrophylla","threatened"
"8822",8822,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2012,,0,"VU","Swietenia macrophylla","threatened"
"8823",8823,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2013,,0,"VU","Swietenia macrophylla","threatened"
"8824",8824,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2014,,0,"VU","Swietenia macrophylla","threatened"
"8825",8825,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2015,,0,"VU","Swietenia macrophylla","threatened"
"8826",8826,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2016,,0,"VU","Swietenia macrophylla","threatened"
"8827",8827,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2017,,0,"VU","Swietenia macrophylla","threatened"
"8828",8828,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2018,,0,"VU","Swietenia macrophylla","threatened"
"8829",8829,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2019,,0,"VU","Swietenia macrophylla","threatened"
"8830",8830,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","PE",2020,,0,"VU","Swietenia macrophylla","threatened"
"8831",8831,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2000,,0,"VU","Swietenia macrophylla","threatened"
"8832",8832,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2001,,0,"VU","Swietenia macrophylla","threatened"
"8833",8833,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2002,,0,"VU","Swietenia macrophylla","threatened"
"8834",8834,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2003,6.394,6.394,"VU","Swietenia macrophylla","threatened"
"8835",8835,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2004,,0,"VU","Swietenia macrophylla","threatened"
"8836",8836,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2005,,0,"VU","Swietenia macrophylla","threatened"
"8837",8837,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2006,,0,"VU","Swietenia macrophylla","threatened"
"8838",8838,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2007,,0,"VU","Swietenia macrophylla","threatened"
"8839",8839,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2008,,0,"VU","Swietenia macrophylla","threatened"
"8840",8840,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2009,,0,"VU","Swietenia macrophylla","threatened"
"8841",8841,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2010,,0,"VU","Swietenia macrophylla","threatened"
"8842",8842,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2011,,0,"VU","Swietenia macrophylla","threatened"
"8843",8843,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2012,,0,"VU","Swietenia macrophylla","threatened"
"8844",8844,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2013,,0,"VU","Swietenia macrophylla","threatened"
"8845",8845,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2014,,0,"VU","Swietenia macrophylla","threatened"
"8846",8846,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2015,,0,"VU","Swietenia macrophylla","threatened"
"8847",8847,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2016,,0,"VU","Swietenia macrophylla","threatened"
"8848",8848,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2017,,0,"VU","Swietenia macrophylla","threatened"
"8849",8849,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2018,,0,"VU","Swietenia macrophylla","threatened"
"8850",8850,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2019,,0,"VU","Swietenia macrophylla","threatened"
"8851",8851,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NL","SR",2020,,0,"VU","Swietenia macrophylla","threatened"
"8852",8852,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2000,,0,"VU","Swietenia macrophylla","threatened"
"8853",8853,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2001,,0,"VU","Swietenia macrophylla","threatened"
"8854",8854,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2002,,0,"VU","Swietenia macrophylla","threatened"
"8855",8855,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2003,,0,"VU","Swietenia macrophylla","threatened"
"8856",8856,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2004,,0,"VU","Swietenia macrophylla","threatened"
"8857",8857,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2005,,0,"VU","Swietenia macrophylla","threatened"
"8858",8858,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2006,,0,"VU","Swietenia macrophylla","threatened"
"8859",8859,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2007,,0,"VU","Swietenia macrophylla","threatened"
"8860",8860,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2008,,0,"VU","Swietenia macrophylla","threatened"
"8861",8861,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2009,,0,"VU","Swietenia macrophylla","threatened"
"8862",8862,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2010,,0,"VU","Swietenia macrophylla","threatened"
"8863",8863,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2011,10.05,10.05,"VU","Swietenia macrophylla","threatened"
"8864",8864,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2012,5.04,5.04,"VU","Swietenia macrophylla","threatened"
"8865",8865,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2013,,0,"VU","Swietenia macrophylla","threatened"
"8866",8866,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2014,,0,"VU","Swietenia macrophylla","threatened"
"8867",8867,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2015,,0,"VU","Swietenia macrophylla","threatened"
"8868",8868,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2016,,0,"VU","Swietenia macrophylla","threatened"
"8869",8869,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2017,,0,"VU","Swietenia macrophylla","threatened"
"8870",8870,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2018,,0,"VU","Swietenia macrophylla","threatened"
"8871",8871,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2019,,0,"VU","Swietenia macrophylla","threatened"
"8872",8872,"Swietenia macrophylla","Meliaceae","Sapindales","m3","NZ","US",2020,,0,"VU","Swietenia macrophylla","threatened"
"8873",8873,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2000,,0,"VU","Swietenia macrophylla","threatened"
"8874",8874,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2001,0.76,0.76,"VU","Swietenia macrophylla","threatened"
"8875",8875,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2002,,0,"VU","Swietenia macrophylla","threatened"
"8876",8876,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2003,,0,"VU","Swietenia macrophylla","threatened"
"8877",8877,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2004,,0,"VU","Swietenia macrophylla","threatened"
"8878",8878,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2005,,0,"VU","Swietenia macrophylla","threatened"
"8879",8879,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2006,,0,"VU","Swietenia macrophylla","threatened"
"8880",8880,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2007,,0,"VU","Swietenia macrophylla","threatened"
"8881",8881,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2008,,0,"VU","Swietenia macrophylla","threatened"
"8882",8882,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2009,,0,"VU","Swietenia macrophylla","threatened"
"8883",8883,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2010,,0,"VU","Swietenia macrophylla","threatened"
"8884",8884,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2011,,0,"VU","Swietenia macrophylla","threatened"
"8885",8885,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2012,,0,"VU","Swietenia macrophylla","threatened"
"8886",8886,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2013,,0,"VU","Swietenia macrophylla","threatened"
"8887",8887,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2014,,0,"VU","Swietenia macrophylla","threatened"
"8888",8888,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2015,,0,"VU","Swietenia macrophylla","threatened"
"8889",8889,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2016,,0,"VU","Swietenia macrophylla","threatened"
"8890",8890,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2017,,0,"VU","Swietenia macrophylla","threatened"
"8891",8891,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2018,,0,"VU","Swietenia macrophylla","threatened"
"8892",8892,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2019,,0,"VU","Swietenia macrophylla","threatened"
"8893",8893,"Swietenia macrophylla","Meliaceae","Sapindales","m3","PT","BR",2020,,0,"VU","Swietenia macrophylla","threatened"
"8894",8894,"Swietenia macrophylla","Meliaceae","Sapindales","m3","SE","BR",2000,19.98,19.98,"VU","Swietenia macrophylla","threatened"
